ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 35-44,2000,8535.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 45-54,2000,5488.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 55-64,2000,3030.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 65+,2000,2358.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 15+,2000,35906.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 15-24,2000,10373.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 25-34,2000,10027.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 35-44,2000,7254.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 45-54,2000,4288.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 55-64,2000,2382.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (10-year bands): 65+,2000,1582.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 15+,2000,38354.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 15-19,2000,6310.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 20-24,2000,4206.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 25-29,2000,4127.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 30-34,2000,4300.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 35-39,2000,4648.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 40-44,2000,3887.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 45-49,2000,3124.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 50-54,2000,2364.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 55-59,2000,1633.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 60-64,2000,1397.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (5-year bands): 65+,2000,2358.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15+,2000,35906.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15-19,2000,4898.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 20-24,2000,5475.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 25-29,2000,5642.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 30-34,2000,4385.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 35-39,2000,4224.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 40-44,2000,3030.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 45-49,2000,2320.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 50-54,2000,1968.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 55-59,2000,1167.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 60-64,2000,1215.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (5-year bands): 65+,2000,1582.0,,,,"Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding armed forces and/or conscripts"
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15+",1996,35227.0,,,,Age coverage - minimum age: 10 years old
